doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
2814_dubliners_brat_0,1,c,,16,1,6,PRON,PER,13.0,2.0,2.0,PRON,,,,,,0.75,0.25,0.0,0.0,0.0,0.0,,,,,,,4.0,0.0,,,,0.0,1.0,0.0,,,,5.934821128845215,,,,0.16504956264932968,0.9741643071174622,his,"him_1
he_1
He_1
I_1
",61.0,,,1.0
2814_dubliners_brat_0,1,c,,17,2,6,PRON,PER,15.0,1.0,1.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.0,0.0,,,,0.0,1.0,0.0,,,,5.496562957763672,,,,0.14190784166454554,0.9785664081573486,I,"I_6
me_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,18,2,6,PRON,PER,17.0,0.0,0.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,0.0,,,,0.0,1.0,0.0,,,,5.650315284729004,,,,0.13980954083303299,0.9789459109306335,I,"I_7
me_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,19,2,6,PRON,PER,18.0,0.0,0.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,0.0,,,,0.0,1.0,0.0,,,,5.787134170532227,,,,0.13422783011525252,0.9799184799194336,I,"I_8
me_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,20,2,6,PRON,PER,19.0,0.0,0.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.0,0.0,,,,0.0,1.0,0.0,,,,5.6155571937561035,,,,0.1178754176727756,0.9826935529708862,myself,"I_9
me_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,21,2,6,PRON,PER,20.0,0.0,0.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.0,0.0,,,,0.0,1.0,0.0,,,,5.749812602996826,,,,0.15525075864330107,0.9761469960212708,my,"I_9
me_1
myself_1
",123.0,,,1.0
2814_dubliners_brat_0,1,o,,22,6,6,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1579151800718827,0.9754291772842407,Euclid,,,,,1.0
2814_dubliners_brat_0,1,c,,23,2,7,PRON,PER,21.0,1.0,1.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,0.0,,,,0.0,1.0,0.0,,,,5.9055891036987305,,,,0.14711007638408335,0.978200376033783,me,"I_9
me_1
myself_1
my_1
",123.0,,,1.0
2814_dubliners_brat_0,1,o,,24,7,7,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17160988660665233,0.973825991153717,some maleficent and sinful being,,,,,1.0
2814_dubliners_brat_0,1,c,,25,2,8,PRON,PER,23.0,1.0,1.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.0,0.0,,,,0.0,1.0,0.0,,,,6.0514349937438965,,,,0.1510528371115308,0.9780353307723999,me,"I_9
me_2
myself_1
my_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,26,2,8,PRON,PER,25.0,0.0,0.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.0,0.0,,,,0.0,1.0,0.0,,,,5.806315898895264,,,,0.14911703551606048,0.9783790111541748,I,"I_9
me_3
myself_1
my_1
",123.0,,,1.0
2814_dubliners_brat_0,1,o,,27,8,8,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0431927748778727,0.757939338684082,Old Cotter,,,,,0.8
2814_dubliners_brat_0,1,c,,28,2,9,PRON,PER,26.0,1.0,1.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.0,0.0,,,,0.0,1.0,0.0,,,,6.050561428070068,,,,0.1511245178562146,0.9784595966339111,I,"I_10
me_3
myself_1
my_1
",123.0,,,1.0
2814_dubliners_brat_0,1,o,,29,9,9,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21782291082728977,0.966677725315094,downstairs,,,,,1.0
2814_dubliners_brat_0,1,c,,30,2,10,PRON,PER,28.0,1.0,1.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,16.0,0.0,,,,0.0,1.0,0.0,,,,5.635311603546143,,,,0.19755934528693408,0.9710455536842346,my,"I_11
me_3
myself_1
my_1
",123.0,,,1.0
2814_dubliners_brat_0,1,o,,31,10,10,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32203430481530304,0.945734441280365,my aunt,,,,,0.9
2814_dubliners_brat_0,1,c,,32,2,11,PRON,PER,30.0,1.0,1.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.0,0.0,,,,0.0,1.0,0.0,,,,6.166537284851074,,,,0.13993359937333294,0.9809093475341797,my,"I_11
me_3
myself_1
my_2
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,33,8,11,PRON,PER,27.0,5.0,3.0,PROP,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,5.783409118652344,,,,0.14795588613086488,0.9794530868530273,he,"Old Cotter_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,34,8,11,PRON,PER,33.0,0.0,0.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.5,0.5,0.0,,,,5.719592094421387,,,,0.12747747220973882,0.9818719029426575,his,"Old Cotter_1
he_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,35,8,11,PRON,PER,34.0,0.0,0.0,PRON,,,,,,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,,,,,,,3.0,0.0,,,,0.3333333333333333,0.6666666666666666,0.0,,,,5.771080017089844,,,,0.11844804110449653,0.9840627908706665,I,"Old Cotter_1
he_1
his_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,36,1,11,PRON,PER,16.0,19.0,6.0,PRON,,,,,,0.8,0.2,0.0,0.0,0.0,0.0,,,,,,,5.0,0.0,,,,0.0,1.0,0.0,,,,5.473178863525391,,,,0.3160183874528144,0.949791431427002,he,"him_1
he_1
He_1
I_1
his_1
",61.0,,,0.9
2814_dubliners_brat_0,1,c,,37,1,11,PRON,PER,36.0,0.0,0.0,PRON,,,,,,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,,,,,,,6.0,0.0,,,,0.0,1.0,0.0,,,,6.285146713256836,,,,0.18431078112820598,0.9734413027763367,him,"him_1
he_2
He_1
I_1
his_1
",61.0,,,1.0
2814_dubliners_brat_0,1,c,,38,8,11,PRON,PER,35.0,2.0,1.0,PRON,,,,,,0.25,0.5,0.25,0.0,0.0,0.0,,,,,,,4.0,0.0,,,,0.25,0.75,0.0,,,,5.90497350692749,,,,0.11235980292727266,0.9849931001663208,I,"Old Cotter_1
he_1
his_1
I_1
",49.0,,,1.0
2814_dubliners_brat_0,1,o,,39,11,11,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1792256673439125,0.5994361639022827,you,,,,,0.6
2814_dubliners_brat_0,1,c,,40,8,12,PRON,PER,38.0,1.0,1.0,PRON,,,,,,0.4,0.4,0.2,0.0,0.0,0.0,,,,,,,5.0,0.0,,,,0.2,0.8,0.0,,,,6.336791038513184,,,,0.10021499739563922,0.9869053959846497,my,"Old Cotter_1
he_1
his_1
I_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,41,8,12,PRON,PER,40.0,0.0,0.0,PRON,,,,,,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,,,,,,,6.0,0.0,,,,0.16666666666666666,0.8333333333333334,0.0,,,,6.327144145965576,,,,0.10230109261414917,0.986782431602478,He,"Old Cotter_1
he_1
his_1
I_2
my_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,42,8,12,PRON,PER,41.0,0.0,0.0,PRON,,,,,,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,,,,,,,7.0,0.0,,,,0.14285714285714285,0.8571428571428571,0.0,,,,6.58969783782959,,,,0.10115299568491128,0.9867799878120422,his,"Old Cotter_1
he_1
his_1
I_2
my_1
He_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,43,8,12,PRON,PER,42.0,0.0,0.0,PRON,,,,,,0.5,0.375,0.125,0.0,0.0,0.0,,,,,,,8.0,0.0,,,,0.125,0.875,0.0,,,,6.6168928146362305,,,,0.10655129314508788,0.986033022403717,his,"Old Cotter_1
he_1
his_2
I_2
my_1
He_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,44,8,12,PRON,PER,43.0,0.0,0.0,PRON,,,,,,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,,,,,,,9.0,0.0,,,,0.1111111111111111,0.8888888888888888,0.0,,,,6.696192741394043,,,,0.09412660887482648,0.9879113435745239,his,"Old Cotter_1
he_1
his_3
I_2
my_1
He_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,45,8,12,NOM,PER,44.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.9,0.0,0.0,0.1,,,,,,,10.0,0.0,,,,0.1,0.9,0.0,,,,4.23534631729126,,,,0.18021396298572126,0.9718834757804871,Tiresome old fool,"Old Cotter_1
he_1
his_4
I_2
my_1
He_1
",49.0,,,1.0
2814_dubliners_brat_0,0,c,c_o,46,11,12,PRON,PER,39.0,6.0,1.0,PRON,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,-3.184234380722046,0.0,0.0,1.0,0.426940834780634,0.9206022620201111,we,"you_1
",5.0,,,0.9
2814_dubliners_brat_0,1,c,,47,8,12,PRON,PER,45.0,1.0,1.0,NOM,,,,,,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,,,,,,,11.0,0.0,,,,0.09090909090909091,0.8181818181818182,0.09090909090909091,,,,6.5055670738220215,,,,0.09193214534067772,0.9882513880729675,him,"Old Cotter_1
he_1
his_4
I_2
my_1
He_1
Tiresome old fool_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,48,8,12,PRON,PER,47.0,0.0,0.0,PRON,,,,,,0.5833333333333334,0.25,0.16666666666666666,0.0,0.0,0.0,,,,,,,12.0,0.0,,,,0.08333333333333333,0.8333333333333334,0.08333333333333333,,,,6.6407551765441895,,,,0.09502362679593909,0.987858772277832,he,"Old Cotter_1
he_1
his_4
I_2
my_1
He_1
Tiresome old fool_1
him_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,49,2,12,PRON,PER,32.0,16.0,3.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,18.0,0.0,,,,0.0,1.0,0.0,,,,6.2769951820373535,,,,0.1640231848579421,0.977399468421936,I,"I_11
me_3
myself_1
my_3
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,50,8,12,PRON,PER,48.0,1.0,1.0,PRON,,,,,,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,,,,,,,13.0,0.0,,,,0.07692307692307693,0.8461538461538461,0.07692307692307693,,,,6.560410499572754,,,,0.09196830799588854,0.9882748126983643,him,"Old Cotter_1
he_2
his_4
I_2
my_1
He_1
Tiresome old fool_1
him_1
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,51,8,12,PRON,PER,50.0,0.0,0.0,PRON,,,,,,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,,,,,,,14.0,0.0,,,,0.07142857142857142,0.8571428571428571,0.07142857142857142,,,,6.673320770263672,,,,0.11568180958776655,0.9847217202186584,his,"Old Cotter_1
he_2
his_4
I_2
my_1
He_1
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,o,,52,12,12,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24142463317229168,0.9644573330879211,the distillery,,,,,1.0
2814_dubliners_brat_0,1,c,,53,8,13,PRON,PER,51.0,1.0,1.0,PRON,,,,,,0.2,0.6666666666666666,0.13333333333333333,0.0,0.0,0.0,,,,,,,15.0,0.0,,,,0.06666666666666667,0.8666666666666667,0.06666666666666667,,,,6.305123329162598,,,,0.10892766269735216,0.9859937429428101,I,"Old Cotter_1
he_2
his_5
I_2
my_1
He_1
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,54,8,13,PRON,PER,53.0,0.0,0.0,PRON,,,,,,0.25,0.625,0.125,0.0,0.0,0.0,,,,,,,16.0,0.0,,,,0.0625,0.875,0.0625,,,,6.518878936767578,,,,0.09837745952535194,0.987500011920929,my,"Old Cotter_1
he_2
his_5
I_3
my_1
He_1
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,55,8,13,PRON,PER,54.0,0.0,0.0,PRON,,,,,,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.0,0.0,0.0,,,,,,,17.0,0.0,,,,0.058823529411764705,0.8823529411764706,0.058823529411764705,,,,6.517366886138916,,,,0.09572630853321265,0.9879254102706909,he,"Old Cotter_1
he_2
his_5
I_3
my_2
He_1
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,56,8,13,PRON,PER,55.0,0.0,0.0,PRON,,,,,,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.0,0.0,0.0,,,,,,,18.0,0.0,,,,0.05555555555555555,0.8888888888888888,0.05555555555555555,,,,6.53093147277832,,,,0.110429049200122,0.9857880473136902,I,"Old Cotter_1
he_3
his_5
I_3
my_2
He_1
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,57,8,13,PRON,PER,56.0,0.0,0.0,PRON,,,,,,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.0,0.0,0.0,,,,,,,19.0,0.0,,,,0.05263157894736842,0.8947368421052632,0.05263157894736842,,,,6.560112953186035,,,,0.09678170723948401,0.9877504706382751,He,"Old Cotter_1
he_3
his_5
I_4
my_2
He_1
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,58,8,13,PRON,PER,57.0,0.0,0.0,PRON,,,,,,0.6,0.3,0.1,0.0,0.0,0.0,,,,,,,20.0,0.0,,,,0.05,0.9,0.05,,,,6.816320896148682,,,,0.11548338387011763,0.9849036931991577,his,"Old Cotter_1
he_3
his_5
I_4
my_2
He_2
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,59,11,13,PRON,PER,46.0,12.0,3.0,PRON,,,,,,0.5,0.5,0.0,0.0,0.0,0.0,,,,,,,2.0,1.0,,,,0.0,1.0,0.0,,,,2.946820020675659,,,,0.5316706494848504,0.8974012732505798,us,"you_1
we_1
",5.0,,,0.9
2814_dubliners_brat_0,1,c,,60,8,13,PRON,PER,58.0,1.0,1.0,PRON,,,,,,0.6190476190476191,0.2857142857142857,0.09523809523809523,0.0,0.0,0.0,,,,,,,21.0,0.0,,,,0.047619047619047616,0.9047619047619048,0.047619047619047616,,,,6.974090576171875,,,,0.10260848510736298,0.9866752028465271,his,"Old Cotter_1
he_3
his_6
I_4
my_2
He_2
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,61,2,13,PRON,PER,49.0,11.0,3.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,19.0,0.0,,,,0.0,1.0,0.0,,,,5.867011547088623,,,,0.20541190212895236,0.9710080027580261,My,"I_12
me_3
myself_1
my_3
",123.0,,,1.0
2814_dubliners_brat_0,0,o,o_c,62,13,13,NOM,PER,,,,,31.0,30.0,5.0,NOM,PER,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,PER,1.0,0.0,,,,0.0,0.0,1.0,,1.0741935968399048,0.8956577777862549,2.0,1.732890322293181,0.40097886323928833,My uncle,,,"my aunt_1
",12.0,0.4
2814_dubliners_brat_0,1,c,,63,2,14,PRON,PER,61.0,1.0,1.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,20.0,0.0,,,,0.0,1.0,0.0,,,,6.237503528594971,,,,0.15329403391906543,0.9795814156532288,me,"I_12
me_3
myself_1
my_3
My_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,64,2,14,PRON,PER,63.0,0.0,0.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21.0,0.0,,,,0.0,1.0,0.0,,,,5.993446350097656,,,,0.17992826322429448,0.9754146337509155,me,"I_12
me_4
myself_1
my_3
My_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,65,2,14,PRON,PER,64.0,0.0,0.0,PRON,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,22.0,0.0,,,,0.0,1.0,0.0,,,,5.181651592254639,,,,0.21477205738411403,0.9692695140838623,your,"I_12
me_5
myself_1
my_3
My_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,66,1,14,NOM,PER,37.0,28.0,5.0,PRON,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,7.0,0.0,,,,0.0,1.0,0.0,,,,3.8279809951782227,,,,0.33240209260798786,0.9456631541252136,your old friend,"him_2
he_2
He_1
I_1
his_1
",61.0,,,0.9
2814_dubliners_brat_0,1,c,,67,2,14,PRON,PER,65.0,1.0,1.0,PRON,,,,,,0.043478260869565216,0.9565217391304348,0.0,0.0,0.0,0.0,,,,,,,23.0,0.0,,,,0.0,1.0,0.0,,,,5.925506114959717,,,,0.17780327590854964,0.9756009578704834,you,"I_12
me_5
myself_1
my_3
My_1
your_1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,68,2,14,PRON,PER,67.0,0.0,0.0,PRON,,,,,,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,,,,,,,24.0,0.0,,,,0.0,1.0,0.0,,,,4.76680850982666,,,,0.5021823442469651,0.916802167892456,I.,"I_12
me_5
myself_1
my_3
My_1
your_1
you_1
",123.0,,,0.9
2814_dubliners_brat_0,1,c,,69,1,14,PROP,PER,66.0,2.0,1.0,NOM,,,,,,0.0,0.0,0.875,0.0,0.0,0.125,,,,,,,8.0,0.0,,,,0.0,0.875,0.125,,,,4.182523250579834,,,,0.2529922748723007,0.9608383774757385,Father Flynn,"him_2
he_2
He_1
I_1
his_1
your old friend_1
",61.0,,,1.0
2814_dubliners_brat_0,1,c,,70,1,14,PRON,PER,69.0,0.0,0.0,PROP,,,,,,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,,,,,,,9.0,0.0,,,,0.1111111111111111,0.7777777777777778,0.1111111111111111,,,,6.154831409454346,,,,0.2570384444747881,0.9624257683753967,he,"him_2
he_2
He_1
I_1
his_1
your old friend_1
Father Flynn_1
",61.0,,,1.0
2814_dubliners_brat_0,1,c,,71,8,14,PROP,PER,60.0,10.0,3.0,PRON,,,,,,0.0,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,,,,,,,22.0,0.0,,,,0.045454545454545456,0.9090909090909091,0.045454545454545456,,,,3.43642258644104,,,,0.2153490091573786,0.9594365358352661,Mr Cotter,"Old Cotter_1
he_3
his_7
I_4
my_2
He_2
Tiresome old fool_1
him_2
",49.0,,,1.0
2814_dubliners_brat_0,1,c,,72,11,14,PRON,PER,59.0,12.0,4.0,PRON,,,,,,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,,,3.0,1.0,,,,0.0,1.0,0.0,,,,2.8058221340179443,,,,0.5738318462717416,0.8860403895378113,us,"you_1
we_1
us_1
",5.0,,,0.9
2814_dubliners_brat_0,0,c,c_c,73,8,14,PRON,PER,71.0,1.0,1.0,PROP,70.0,2.0,2.0,PRON,PER,0.6086956521739131,0.2608695652173913,0.13043478260869565,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,23.0,0.0,PER,10.0,0.0,0.08695652173913043,0.8695652173913043,0.043478260869565216,0.1,0.8,0.1,1.7427959442138672,5.991199970245361,5.991199970245361,1.0,0.2718097385396333,0.9581772685050964,He,"Old Cotter_1
he_3
his_7
I_4
my_2
He_2
Tiresome old fool_1
him_2
Mr Cotter_1
",49.0,"him_2
he_3
He_1
I_1
his_1
your old friend_1
Father Flynn_1
",61.0,1.0
2814_dubliners_brat_0,0,o,o_c,74,14,14,NOM,FAC,,,,,5.0,68.0,12.0,PRON,FAC,,,,,,,0.0,0.0,0.5,0.5,0.0,0.0,,,FAC,2.0,1.0,,,,0.0,0.5,0.5,,1.6103219985961914,1.6103219985961914,1.0,0.6424402055299787,0.8091626763343811,the house,,,"the house_1
it_1
",5.0,0.8
2814_dubliners_brat_0,1,c,,75,2,15,PRON,PER,68.0,6.0,4.0,PRON,,,,,,0.92,0.08,0.0,0.0,0.0,0.0,,,,,,,25.0,0.0,,,,0.0,1.0,0.0,,,,6.385377883911133,,,,0.17509615646084917,0.9764605164527893,I,"I_12
me_5
myself_1
my_3
My_1
your_1
you_1
I._1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,76,2,15,PRON,PER,75.0,0.0,0.0,PRON,,,,,,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,,,,,,,26.0,0.0,,,,0.0,1.0,0.0,,,,6.366063117980957,,,,0.18180738863023177,0.9754151105880737,I,"I_13
me_5
myself_1
my_3
My_1
your_1
you_1
I._1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,77,2,15,PRON,PER,76.0,0.0,0.0,PRON,,,,,,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0,0.0,,,,,,,27.0,0.0,,,,0.0,1.0,0.0,,,,6.492674827575684,,,,0.16403039008749776,0.9781754612922668,I,"I_14
me_5
myself_1
my_3
My_1
your_1
you_1
I._1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,78,2,15,PRON,PER,77.0,0.0,0.0,PRON,,,,,,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,,,,,,,28.0,0.0,,,,0.0,1.0,0.0,,,,6.393585205078125,,,,0.15894728479934217,0.9789389371871948,me,"I_15
me_5
myself_1
my_3
My_1
your_1
you_1
I._1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,79,2,15,PRON,PER,78.0,0.0,0.0,PRON,,,,,,0.9310344827586207,0.06896551724137931,0.0,0.0,0.0,0.0,,,,,,,29.0,0.0,,,,0.0,1.0,0.0,,,,6.052118301391602,,,,0.20914879550194534,0.9710474610328674,My,"I_15
me_6
myself_1
my_3
My_1
your_1
you_1
I._1
",123.0,,,1.0
2814_dubliners_brat_0,1,c,,80,13,15,NOM,PER,62.0,17.0,5.0,NOM,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,1.0,,,,0.0,0.0,1.0,,,,5.787937164306641,,,,0.26301595111414394,0.9589219689369202,My uncle,"My uncle_1
",12.0,,,1.0
2814_dubliners_brat_0,1,c,,81,8,15,PROP,PER,73.0,7.0,3.0,PRON,,,,,,0.0,0.0,0.875,0.041666666666666664,0.0,0.08333333333333333,,,,,,,24.0,1.0,,,,0.08333333333333333,0.875,0.041666666666666664,,,,5.730757713317871,,,,0.12225746044170488,0.9841160178184509,old Cotter,"Old Cotter_1
he_3
his_7
I_4
my_2
He_3
Tiresome old fool_1
him_2
Mr Cotter_1
",49.0,,,1.0
2814_dubliners_brat_0,0,c,c_c,82,2,15,NOM,PER,79.0,2.0,2.0,PRON,70.0,11.0,5.0,PRON,PER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,30.0,0.0,PER,10.0,0.0,0.0,1.0,0.0,0.1,0.8,0.1,0.22462543845176697,3.5585639476776123,1.9102171212434769,2.0,0.8879317937546233,0.8273141980171204,The youngster,"I_15
me_6
myself_1
my_3
My_2
your_1
you_1
I._1
",123.0,"him_2
he_3
He_1
I_1
his_1
your old friend_1
Father Flynn_1
",61.0,0.8
2814_dubliners_brat_0,1,c,,83,1,15,PRON,PER,70.0,12.0,5.0,PRON,,,,,,0.7,0.1,0.2,0.0,0.0,0.0,,,,,,,10.0,0.0,,,,0.1,0.8,0.1,,,,5.653010845184326,,,,0.25164387065490845,0.9631329774856567,he,"him_2
he_3
He_1
I_1
his_1
your old friend_1
Father Flynn_1
",61.0,,,1.0
2814_dubliners_brat_0,1,o,,84,15,15,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2208600548110372,0.9686972498893738,great friends,,,,,1.0
2814_dubliners_brat_0,1,c,,85,1,16,NOM,PER,83.0,1.0,1.0,PRON,,,,,,0.0,0.0,0.8181818181818182,0.0,0.0,0.18181818181818182,,,,,,,11.0,0.0,,,,0.09090909090909091,0.8181818181818182,0.09090909090909091,,,,5.133681774139404,,,,0.27429169671722603,0.9601187109947205,The old chap,"him_2
he_4
He_1
I_1
his_1
your old friend_1
Father Flynn_1
",61.0,,,1.0
2814_dubliners_brat_0,0,c,c_c,86,2,16,PRON,PER,82.0,3.0,2.0,NOM,85.0,0.0,0.0,NOM,PER,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.25,0.0,0.0,0.0,31.0,1.0,PER,12.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.08333333333333333,0.75,0.16666666666666666,2.6342356204986572,3.7271687984466553,3.7271687984466553,1.0,1.5072002432435656,0.5811211466789246,him,"I_15
me_6
myself_1
my_3
My_2
your_1
you_1
I._1
The youngster_1
",123.0,"him_2
he_4
He_1
I_1
his_1
your old friend_1
Father Flynn_1
The old chap_1
",61.0,0.6
2814_dubliners_brat_0,0,c,c_c,87,8,16,PRON,PER,81.0,5.0,3.0,PROP,86.0,0.0,0.0,PRON,PER,0.0,0.84,0.16,0.0,0.0,0.0,0.0625,0.90625,0.03125,0.0,0.0,0.0,25.0,1.0,PER,32.0,2.0,0.12,0.84,0.04,0.0,0.96875,0.03125,-3.2291746139526367,2.6028120517730713,-1.2657939592997234,6.0,0.49907721887319667,0.8946738839149475,you,"Old Cotter_1
he_3
his_7
I_4
my_2
He_3
Tiresome old fool_1
him_2
Mr Cotter_1
old Cotter_1
",49.0,"I_15
me_6
myself_1
my_3
My_2
your_1
you_1
I._1
The youngster_1
him_1
",123.0,0.9
2814_dubliners_brat_0,1,o,,88,16,16,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2911968638533801,0.957232654094696,they,,,,,1.0
